text,label
Can you tell me when the transfer will be completed?,pending_transfer
I would like to receive a few more physical cards.,getting_spare_card
What is the process for activating my card and using it?,activate_my_card
Why do you need all this information about my Source of Funds?,verify_source_of_funds
Why has my payment not gone through?,pending_card_payment
What is the maximum times I can auto top-up?,automatic_top_up
Will you charge me if I top up by card?,top_up_by_card_charge
What is this €1 fee in my statement?,extra_charge_on_statement
Is there a location where I can change my PIN?,change_pin
Is there a way to link cards if I have one of yours?,card_linking
Why is my identity not being verified?,unable_to_verify_identity
"What, if any, is the limit  for auto top-up?",automatic_top_up
I don't think I made this charge on my debit statement.,direct_debit_payment_not_recognised
What kinds of cards can I use to top up?,supported_cards_and_currencies
Can I get a card in person?,order_physical_card
How to access my virtual card,getting_virtual_card
I transferred some money but I think it has gotten lost somewhere.,balance_not_updated_after_bank_transfer
What fees are there for adding money using an international card,top_up_by_card_charge
Is there a reason my refund isn't showing on my statement?,Refund_not_showing_up
Is there a limit on how much I can withdraw from my account without being charged?,cash_withdrawal_charge
My card doesn't seem to work.,card_not_working
Last week I put a cash deposit into my account and it is still isn't there.,balance_not_updated_after_cheque_or_cash_deposit
Where do I order a virtual card from?,getting_virtual_card
I think my child used my card while I wasn't home.,compromised_card
I wasn't able to use my top up card because the money I put on there wasn't there anymore,topping_up_by_card
I added money through a bank transfer and it is not showing in my balance.,balance_not_updated_after_bank_transfer
Do I need a photo ID to activate a my new card?,activate_my_card
I got a message that I cannot name X as a beneficiary.,beneficiary_not_allowed
If I order a card when does it arrive?,card_delivery_estimate
"Someone has my card number, freeze my account.",compromised_card
I made a top up yesterday but it's still pending.,pending_top_up
Can I add to my account using a cheque?,top_up_by_cash_or_cheque
What do I need to do to get a refund?,request_refund
"I was checking the app for my account and I noticed there is an authorized charge on it.  I haven't used my card today, so I know I didn't do it.  I would like the transaction reversed and the money replaced.",direct_debit_payment_not_recognised
I am not seeing recent cash withdrawal on my account.,pending_cash_withdrawal
If I want to can I set up a new PIN?,change_pin
Does my PIN come with my card?,get_physical_card
There are charges on my card that I haven't purchased.,compromised_card
Can I select my card scheme or do you choose it for me?,visa_or_mastercard
I have a direct debit charge that I do not recognize,direct_debit_payment_not_recognised
THere is some cash that is showing up on my app.,cash_withdrawal_not_recognised
can usa residents get a card?,country_support
"Can I add other people to my account, so they can top up?",topping_up_by_card
How much is the charge to top up via credit card?,top_up_by_card_charge
I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,failed_transfer
How limited is a virtual card?,disposable_card_limits
It kept my cash,wrong_amount_of_cash_received
Where's the money that got charged to my card? It's not showing up in my account balance,topping_up_by_card
Please help.  The card won't work.,card_not_working
My salary is received in the form of GBP. Do I need to do anything specific to configure this?,receiving_money
Can you please tell me why my transfer failed?,failed_transfer
Hey there's a fee for a transfer on my account.  Why?!,transfer_fee_charged
How can I top-ff my account using my Apple Watch?,apple_pay_or_google_pay
Is there any way to know how the transaction got on my account?,card_payment_not_recognised
What currencies can I use?,supported_cards_and_currencies
My card is not working.,card_not_working
When will I be able to see the refund,Refund_not_showing_up
Are there any discounts in exchanging currencies frequently?,exchange_charge
what is my card PIN,get_physical_card
My top up is incomplete.,pending_top_up
Why did my payment not go through why did it cancel?,reverted_card_payment?
"When I look at my statement there is an extra fee, that is for what?",extra_charge_on_statement
Do you charge for sending out more cards?,getting_spare_card
I made a cash withdrawal at an ATM but it still says pending in my account.,pending_cash_withdrawal
Can I get a new pin number at any ATM using my card?,change_pin
I transferred money and it didn't get there.,transfer_not_received_by_recipient
What other fiat currencies can I use?,fiat_currency_support
"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",balance_not_updated_after_cheque_or_cash_deposit
There is a  €1 fee on my account I didn't authorize,extra_charge_on_statement
Are there any specific cash machines that I have to go to in order to change my PIN?,change_pin
I want to cancel a transaction from this morning.,cancel_transfer
I do not know my passcode.,passcode_forgotten
"I tried to withdraw money, but was unable to. Still says that the transaction is pending? Will this money disappear??",pending_cash_withdrawal
Please help me figure out the reason for the odd withdrawal amount from my account?,cash_withdrawal_not_recognised
